PersonID,Name,Birthdate,Last 4 SSN,Total Sales,Gender,Largest Purchase,Favorite Book ID
373,"Kris, Arely A",3/19/1965,9944,102.76,Male,845.51,41
374,"Walter, Ashton Z",7/24/1957,4767,92.05,Male,807.77,71
375,"Rolfson, Santina J",3/7/1953,7079,912.25,Female,740.65,32
376,"Roberts, Gayle K",12/4/1978,6098,168.18,Male,846.46,70
377,"Stanton, Alfonzo A",7/2/1971,8987,863.55,Female,107.02,45
378,"Oberbrunner, Junior T",11/17/1985,1019,756.88,Female,669.75,52
379,"Robel, Krystina O",4/3/1989,8947,748.36,Female,801.60,15
380,"Koss, Chauncey Y",6/19/1973,8798,484.28,Female,699.94,58
381,"Wunsch, Casper G",5/29/1952,8117,62.35,Male,50.49,16
382,"Weimann, Royal Y",6/7/1956,1001,431.38,Female,190.59,90
383,"Schmitt, Damon L",10/8/1953,7268,238.00,Female,83.29,80
384,"Swaniawski, Dolores D",2/27/1987,9823,955.55,Female,537.81,12
385,"Goldner, Andy F",9/14/1996,7328,920.17,Male,397.97,76
386,"Denesik, Eloise N",2/27/1967,1332,71.90,Female,919.22,9
387,"Prosacco, Louvenia R",2/12/1975,9656,45.23,Male,188.36,61
388,"Pouros, Alanis O",1/23/1968,7032,983.87,Female,662.24,11
389,"Kuvalis, Louvenia P",5/10/1989,4254,804.75,Male,863.36,2
390,"Rolfson, Lorenza M",2/26/1950,2741,556.76,Female,903.98,17
391,"Hammes, Yvonne W",2/8/1954,8871,856.74,Female,939.62,39
392,"Watsica, Brandyn B",7/9/1964,6437,286.14,Male,309.45,85
393,"Langosh, Samson L",12/5/1963,3459,283.95,Male,750.31,34
394,"Goodwin, Lincoln J",5/15/1999,1293,810.62,Female,381.14,34
395,"Wehner, Aisha D",9/6/1997,9720,283.64,Female,873.96,99
396,"Hills, Luigi N",4/24/1970,1601,728.65,Female,3.45,35
397,"Corkery, Delia K",4/7/1996,2079,836.82,Female,56.43,94
398,"Fritsch, Antonette D",10/26/1970,9735,466.80,Male,941.94,37
399,"Tromp, Jonathan L",6/7/1990,1766,72.50,Male,553.04,11
400,"Upton, Lindsey D",8/8/1996,9137,703.60,Male,881.53,74
401,"Stamm, Jerel A",9/9/1978,9546,826.05,Female,829.95,37
402,"Carroll, Andy O",12/31/1961,8733,541.80,Female,725.07,31
403,"Lind, Marta I",1/24/1988,3075,651.62,Male,207.00,0
404,"Wiegand, Ethan M",2/22/1989,1042,2.15,Male,956.99,25
405,"Rowe, Gregory K",12/10/1973,5583,536.79,Female,899.29,71
406,"VonRueden, Carter I",7/6/1958,7190,12.64,Female,774.38,7
407,"Christiansen, Ora C",5/12/1953,8806,859.88,Male,14.98,28
408,"Pagac, Mollie G",2/28/1996,0976,886.08,Female,727.36,66
409,"Langworth, Brock R",2/10/1983,2123,994.23,Male,515.39,3
410,"Wunsch, Craig T",5/27/1974,9626,763.93,Male,849.86,49
411,"Reinger, Zechariah G",12/3/1967,7074,808.29,Male,124.01,97
412,"Jenkins, Jaycee I",4/23/1988,8718,150.41,Female,691.55,3
413,"Luettgen, Colin J",6/20/1986,3313,717.78,Female,295.14,18
414,"Price, Jed I",4/3/1982,5186,638.36,Male,793.13,78
415,"Hoeger, Enrico M",11/24/1978,0434,346.67,Female,791.12,25
416,"Powlowski, Dayna S",10/28/1998,3222,724.34,Male,274.33,23
417,"Kautzer, Naomi T",9/16/1958,4234,722.81,Male,7.80,22
418,"Hayes, Sid F",4/20/1980,7650,1.46,Female,537.71,86
419,"Barrows, Elliott W",8/1/1970,2056,482.29,Male,453.53,5
420,"Schiller, Micaela Z",10/21/1964,2758,823.09,Female,452.70,52
421,"Runolfsson, Emerson K",10/5/1952,5861,712.82,Female,953.10,39
422,"Nader, Jerome W",5/29/1956,4480,929.99,Female,246.66,2
423,"Waters, Cristina R",12/28/1985,0469,129.99,Male,124.63,44
424,"Deckow, Izabella I",6/26/1984,9461,514.40,Male,564.97,23
425,"Conn, Tanner E",1/21/1991,6181,60.87,Male,434.14,77
426,"Emmerich, Ilene V",8/11/1975,2222,230.54,Female,701.93,56
427,"Collier, Aletha G",1/28/1983,1562,374.71,Male,30.34,63
428,"Crona, Nova F",11/3/1957,8267,231.22,Male,356.27,15
429,"Pfannerstill, Murray Y",5/31/1963,9211,743.08,Male,693.47,63
430,"Koelpin, Marisol C",1/28/1976,0280,231.06,Female,521.64,93
431,"Bins, Napoleon T",10/23/1969,2233,792.94,Male,848.72,25
432,"Cremin, Mavis H",9/9/1951,3550,31.06,Female,322.83,99
433,"Armstrong, Stewart M",4/13/1967,8867,706.20,Female,472.09,91
434,"Langworth, Lavinia R",2/9/1995,6782,59.85,Male,289.98,95
435,"Maggio, Callie T",6/6/1975,7846,105.75,Male,558.95,65
436,"Olson, Maureen X",6/14/1983,3251,265.89,Female,495.11,61
437,"Daniel, Dan G",8/5/1996,0288,423.90,Female,765.71,6
438,"Conroy, Elmore E",7/23/1978,4502,433.74,Female,170.99,68
439,"Lebsack, Kaya S",4/6/1956,1568,518.49,Male,457.30,9
440,"Crist, Myra L",5/30/1978,4595,650.42,Female,422.92,12
441,"McLaughlin, Gretchen L",10/16/1960,0056,718.72,Female,655.04,42
442,"Little, Murray C",7/13/1978,4359,505.34,Male,264.88,53
443,"Crona, Alicia E",12/28/1979,3594,988.62,Male,437.27,1
444,"Jerde, Jaeden A",10/16/1975,2252,457.77,Female,797.39,28
445,"Waters, Cody W",4/7/1956,6251,186.71,Female,498.13,58
446,"Bailey, Kole U",9/14/1988,5414,208.31,Female,334.95,71
447,"Ortiz, Brain V",3/14/1961,5558,729.91,Male,79.98,68
448,"Kilback, Johnnie Q",11/28/1985,6673,585.47,Female,381.82,87
449,"Wilderman, Abagail Z",2/21/1961,3219,265.06,Female,802.28,77
450,"Crona, Cesar M",8/31/1999,5330,2.78,Male,68.76,4
451,"Moen, Gilberto E",5/9/1955,2244,507.05,Female,30.85,85
452,"Brown, Rasheed I",6/6/1992,1807,154.52,Female,958.11,65
453,"Ullrich, Uriel L",9/9/1994,6763,199.53,Female,711.02,56
454,"Kuhn, Hermann H",7/7/1997,7526,779.28,Female,727.89,63
455,"Smitham, Nichole Q",5/5/1952,6621,839.88,Female,766.65,67
456,"Turcotte, Vida W",5/17/1990,4697,78.65,Female,395.17,20
457,"Harvey, Chaya L",8/12/1971,0066,620.60,Male,155.61,79
458,"Mayert, Amber H",9/8/1972,7932,806.51,Female,31.67,20
459,"Streich, Serenity U",2/25/1967,0937,837.51,Female,355.35,73
460,"Veum, Kendall I",11/8/1953,7577,637.05,Male,852.83,48
461,"O'Reilly, Marion X",4/29/1954,7661,602.25,Female,323.20,1
462,"Leffler, Beulah J",6/2/1956,3511,465.65,Female,672.33,16
463,"Schmidt, Ellen F",8/7/1977,0264,459.48,Female,438.39,99
464,"D'Amore, Domenic E",10/12/1952,3203,223.31,Male,763.46,8
465,"Yundt, Jamey H",11/3/1986,9708,356.52,Female,232.44,0
466,"Becker, Lori G",8/17/1952,2719,136.64,Male,198.48,16
467,"Champlin, Adell G",11/1/1971,0964,162.56,Male,438.51,28
468,"Kuvalis, Ethelyn H",4/26/1953,5313,171.52,Female,623.26,3
469,"Hagenes, Christian L",8/20/1989,3681,666.68,Female,75.17,21
470,"Flatley, Rocky R",4/27/1992,7692,812.29,Male,420.36,96
471,"Rohan, Josianne R",5/31/1992,7268,254.21,Male,469.82,2
472,"Hartmann, Shyann Q",11/13/1979,6727,242.71,Male,647.44,21
473,"Kemmer, Manley F",8/11/1993,3179,787.33,Female,639.16,74
474,"Pouros, Bo T",7/16/1970,8710,379.40,Male,608.07,78
475,"Renner, Shaniya O",4/17/1957,5041,642.70,Male,334.03,82
476,"Miller, Kimberly B",2/20/1996,8904,875.14,Female,896.91,67
477,"VonRueden, Jamey S",7/9/1992,7979,95.92,Male,559.35,58
478,"Wisozk, Francisca V",2/17/1952,6952,280.97,Female,433.52,32
479,"Torp, Petra T",2/10/1961,7573,555.10,Male,947.00,3
480,"Howell, Tara E",2/12/1970,5275,986.50,Male,262.89,41
481,"Volkman, Carol E",3/5/1955,0154,798.59,Female,297.95,6
482,"Ondricka, Gabe B",6/21/1971,2491,640.63,Male,71.32,39
483,"Altenwerth, Winifred I",5/17/1957,3121,856.63,Male,504.58,32
484,"Schmeler, Domenic X",1/25/1999,4287,960.14,Male,846.90,51
485,"Block, Alejandra E",10/16/1997,6074,803.52,Female,697.06,51
486,"Bogan, Karl T",2/29/1992,3610,238.20,Female,954.11,5
487,"McGlynn, Malinda R",4/5/1990,0552,300.10,Female,429.59,63
488,"Gutmann, Lee O",11/19/1976,1427,353.28,Female,32.74,35
489,"Senger, Barton G",10/6/1985,0437,569.59,Female,332.03,40
490,"Streich, Jerel N",9/23/1974,0333,242.27,Female,242.28,76
491,"Corkery, Dominic K",1/14/1984,6434,357.39,Female,617.74,5
492,"Daniel, Karelle A",3/13/1978,7152,247.46,Male,101.86,21
493,"Conn, Jaquelin M",12/20/1950,1641,712.35,Male,323.95,14
494,"Wilderman, Zachariah F",4/4/1966,4776,301.14,Female,569.60,35
495,"Jerde, Guillermo I",11/16/1987,6571,38.17,Male,417.33,53
496,"Emard, Trycia K",6/7/1993,6463,936.75,Male,562.25,0
497,"Jast, Demetris D",9/21/1952,5554,592.05,Male,871.12,15
498,"Hilpert, Greyson P",10/22/1991,8510,267.77,Female,318.69,11
499,"Dooley, Katheryn V",1/10/1996,8385,330.96,Female,489.66,29
500,"Smith, Deborah C",10/30/1988,2372,754.16,Female,89.99,10
501,"Hermann, Oren B",6/17/1963,1435,636.78,Female,951.95,14
502,"Waters, Bria G",8/20/1975,5196,561.77,Female,78.56,32
503,"Pacocha, Stuart H",6/25/1993,5189,192.72,Male,647.84,5
504,"Konopelski, Alejandra I",1/9/1999,2101,461.20,Male,34.91,93
505,"Maggio, Tressa O",9/11/1980,1754,708.47,Male,28.55,26
506,"Konopelski, Jazmyn X",1/23/1956,5129,37.08,Female,250.77,18
507,"Doyle, Bertram R",6/28/1981,2339,314.92,Female,444.49,50
508,"Cassin, Damien B",12/24/1990,7720,485.11,Male,310.73,7
509,"Johnston, Alaina J",7/30/1997,1918,458.54,Female,118.24,40
510,"Senger, Kaleb H",3/28/1993,0759,774.92,Female,808.02,10
511,"Legros, Cathrine N",9/9/1971,5588,700.95,Female,536.86,95
512,"Gislason, Moises U",7/4/1960,2360,417.49,Female,498.94,35
513,"Emmerich, Lew P",7/30/1964,7892,299.10,Male,617.84,38
514,"Bernhard, Blair B",4/26/1972,1439,596.94,Female,560.92,86
515,"Quigley, Hulda T",3/23/1997,9595,684.38,Male,703.24,90
516,"Kirlin, Michel C",7/2/1954,4677,133.33,Female,206.93,84
517,"Lesch, Malvina N",7/24/1983,1772,774.39,Male,350.29,74
518,"Rodriguez, Bella U",11/2/1959,5018,409.94,Female,290.51,30
519,"Mertz, Maeve P",12/12/1994,8246,857.47,Male,513.28,44
520,"Bogan, Cruz L",7/10/1989,5776,568.39,Male,589.53,40
521,"Gutkowski, Jules E",9/26/1987,6790,561.58,Female,145.38,35
522,"Torp, Kenyatta W",11/29/1994,8165,766.64,Female,320.71,79
523,"Stehr, Bridie V",9/4/1952,9728,952.10,Female,649.49,10
524,"Stroman, Thurman U",4/13/1951,4509,597.64,Female,119.07,99
525,"Mitchell, Nikki G",6/22/1982,7783,61.83,Female,656.55,31
526,"Turner, Van X",2/25/1958,6850,361.56,Male,970.11,95
527,"Ledner, Solon Y",10/27/1989,0914,583.74,Male,945.00,31
528,"Kunde, Ally Z",3/15/1960,5950,167.14,Male,481.72,72
529,"Stracke, Jesus Q",9/29/1986,3487,245.76,Female,927.49,79
530,"Nader, Jade J",4/18/1975,4959,621.01,Female,440.35,49
531,"Kris, Myrtis Q",8/26/1969,8036,616.41,Female,577.68,49
532,"Gleichner, Oswaldo G",9/16/1954,5623,83.83,Female,654.91,56
533,"Stokes, Jayde V",2/14/1963,5914,393.93,Male,40.52,31
534,"Sporer, Kathlyn A",8/20/1950,0653,198.59,Male,483.39,57
535,"Koch, Verlie S",12/6/1964,0723,582.98,Female,566.92,11
536,"Labadie, Finn O",1/14/1993,8567,484.65,Male,86.44,2
537,"Botsford, Kelly H",2/26/1997,9283,574.06,Male,574.88,91
538,"Keeling, Gordon Y",5/30/1952,4251,64.46,Female,896.85,75
539,"Roob, Adolphus K",9/4/1959,1814,572.68,Male,246.35,34
540,"Schimmel, Ivory K",8/12/1976,5716,339.20,Female,310.23,74
541,"Tremblay, Gust Y",11/19/1993,1554,838.59,Female,461.21,59
542,"Herman, Cullen Z",11/30/1990,6630,655.04,Female,361.71,99
543,"Hills, Alexandrea R",12/18/1994,5384,218.02,Female,370.21,80
544,"Ratke, Arvel T",10/14/1997,1373,605.02,Female,232.16,68
545,"Mitchell, Janis R",1/17/1973,6474,388.93,Female,783.40,30
546,"Thompson, Maia L",6/29/1978,7901,56.93,Male,33.97,41
547,"Kling, Karson B",10/18/1993,0001,465.60,Male,187.34,1
548,"Schmitt, Shirley E",5/29/1954,1694,346.83,Male,563.77,55
549,"Monahan, Jazlyn L",11/21/1958,9035,629.89,Female,612.91,12
550,"Smitham, Jamie E",3/19/1981,3326,284.23,Male,167.03,17
551,"Graham, Emma P",8/11/1979,6871,662.08,Female,760.84,66
552,"Altenwerth, Thora H",2/2/1992,4181,835.22,Female,212.63,3
553,"Heaney, Aileen U",8/15/1993,8666,370.15,Male,18.20,47
554,"Thiel, Celestine M",11/21/1953,8243,395.25,Male,952.24,12
555,"Kshlerin, Bethel S",7/28/1969,5398,292.89,Male,906.03,60
556,"Reilly, Tremaine Q",10/26/1964,4494,34.42,Male,598.77,26
557,"Abshire, Jackson M",7/27/1996,0846,42.29,Male,705.55,35
558,"Dickens, Jennie Z",6/1/1979,4094,115.61,Male,873.01,74
559,"Lesch, Elliott N",1/2/1959,5198,182.86,Female,348.56,37
560,"Kemmer, Ellie O",7/2/1974,7460,178.81,Female,150.80,40
561,"Bins, Jacquelyn P",5/26/1967,7784,785.03,Male,450.58,84
562,"Gleason, Lura W",10/20/1972,2700,976.53,Male,428.43,47
563,"Balistreri, Dejuan B",6/17/1971,1993,70.93,Female,869.47,35
564,"Schowalter, Odell P",11/20/1976,5420,567.98,Male,88.87,54
565,"Bogisich, Mireille J",10/9/1972,4887,233.09,Male,566.67,66
566,"Toy, Mary F",2/11/1990,0015,903.93,Male,281.83,77
567,"Adams, Blanche A",6/19/1979,1946,283.38,Male,951.27,52
568,"Fritsch, Wilford R",12/19/1978,4583,816.00,Female,49.45,83
569,"Pollich, Liliana I",9/30/1953,3879,16.96,Male,305.97,57
570,"Hermann, Demarcus B",7/1/1995,4188,228.37,Female,699.95,16
571,"Ortiz, Kayla V",10/24/1960,2136,116.04,Female,81.16,91
572,"Kulas, Louvenia L",8/21/1970,7047,335.35,Female,988.02,31
573,"Lebsack, Diana W",1/5/1952,0264,169.94,Male,514.30,3
574,"Walter, Haylee N",12/2/1953,1419,85.35,Female,707.88,50
575,"Kozey, Angeline R",1/15/1981,1774,334.30,Female,600.71,57
576,"Johnston, Ludie N",12/31/1960,3802,965.51,Male,818.80,10
577,"Walter, Lane V",12/3/1961,4609,656.40,Female,257.43,90
578,"Hickle, Chelsie R",4/3/1997,7048,293.43,Female,197.31,20
579,"Kunde, Crystel Z",12/7/1979,6610,693.40,Male,698.05,9
580,"Gleason, Emmie E",8/15/1962,4893,964.74,Female,842.95,43
581,"Greenholt, Brannon Y",11/28/1989,6330,308.51,Male,610.66,27
582,"Skiles, Britney X",11/7/1956,0827,754.98,Male,988.44,17
583,"Schultz, Bartholome A",2/27/1981,3703,275.37,Male,203.43,38
584,"Hilll, Leopoldo S",2/23/1971,9876,779.79,Female,56.12,43
585,"Marks, Estel Y",6/18/1963,4868,736.27,Male,53.76,52
586,"Hayes, Maryjane X",11/11/1961,7000,113.06,Female,651.62,5
587,"Hills, Reyes D",10/12/1998,6041,261.10,Female,266.16,50
588,"Stamm, Cheyenne P",1/1/1971,1747,483.40,Female,732.95,81
589,"Johnson, Barton E",1/17/1982,2996,541.65,Male,753.15,54
590,"Collins, Ilene T",1/17/1972,0751,32.89,Female,577.01,3
591,"Strosin, Lloyd M",1/24/1973,7372,534.51,Female,77.39,29
592,"Waters, Khalil B",3/9/1955,7067,475.53,Male,994.96,97
593,"O'Hara, Keenan R",8/13/1976,4659,164.94,Female,986.25,47
594,"Schiller, Everett Y",5/7/1979,6842,827.34,Female,450.23,60
595,"Champlin, Margie N",7/11/1989,2514,12.98,Female,824.95,45
596,"Hand, Garfield O",7/22/1998,0124,228.21,Male,395.40,86
597,"Hoppe, Adele J",11/18/1991,7466,79.94,Female,605.95,29
598,"Pagac, Kamren S",6/28/1971,6074,296.17,Female,688.43,8
599,"Smitham, Jarred U",11/11/1975,1810,82.20,Female,105.37,66
600,"Johnston, Mabelle Z",11/13/1984,3908,478.48,Male,585.16,57
601,"Stoltenberg, Mara S",8/17/1951,0924,693.43,Male,356.99,92
602,"Frami, Cathrine P",5/21/1975,1344,688.11,Male,663.26,68
603,"O'Hara, Korbin G",5/27/1994,3498,211.33,Female,435.96,63
604,"Hauck, Nigel S",10/8/1969,4457,762.66,Male,707.71,71
605,"Dach, Kyleigh N",9/24/1952,1615,980.23,Male,611.57,38
606,"Bergstrom, Cooper P",11/8/1985,0091,249.51,Female,225.72,69
607,"Sawayn, Rosanna D",12/2/1962,6290,916.29,Female,155.39,18
608,"Hudson, Marlee O",2/21/1999,7365,329.17,Female,752.67,21
609,"Satterfield, Celestine H",8/4/1971,6207,86.50,Female,819.15,55
610,"Dickinson, Grayson Z",3/21/1991,2833,755.24,Female,20.60,0
611,"Murphy, Roselyn W",2/28/1996,7942,364.40,Male,414.48,27
612,"Lindgren, Baron E",9/30/1952,6536,228.02,Male,656.98,32
613,"Olson, Felicita G",10/13/1962,3736,480.95,Male,33.70,91
614,"Kohler, Lacy J",4/4/1978,6201,861.68,Female,31.63,26
615,"Doyle, Moises X",4/15/1983,9518,629.62,Male,926.12,32
616,"Stiedemann, Theodore U",9/16/1952,2608,199.28,Male,122.79,69
617,"Roberts, Nathanial J",5/4/1988,4982,805.47,Male,779.04,57
618,"Davis, Wilhelm M",8/30/1959,8998,37.42,Male,614.80,92
619,"Schiller, Dominic F",9/16/1952,4498,15.39,Male,547.67,51
620,"Okuneva, Sonny S",5/3/1967,5160,703.38,Female,637.35,43
621,"Huel, Kali D",12/27/1976,5411,15.96,Female,348.03,4
622,"West, Elinor H",8/1/1995,1201,895.34,Female,206.87,59
623,"Russel, Mylene Z",5/10/1993,1185,860.70,Female,974.96,56
624,"Wuckert, Elvera F",10/13/1993,2890,825.54,Male,646.62,38
625,"Smitham, Jaydon P",6/27/1997,1488,950.49,Male,351.97,53
626,"Schuster, Charles A",1/28/1999,3849,16.19,Male,490.53,27
627,"Larkin, Kasey D",10/12/1993,2808,499.57,Male,218.64,10
628,"Moen, Benjamin U",10/5/1964,0316,597.55,Male,136.45,98
629,"Kihn, Halle H",11/1/1974,4583,597.35,Male,979.02,13
630,"Parisian, Myriam B",6/23/1955,7617,525.80,Male,190.77,58
631,"Jacobi, Maggie F",5/25/1967,0933,549.38,Male,200.20,19
632,"Erdman, Kylie H",8/2/1962,5607,500.49,Male,40.60,91
633,"Reichel, Wilton S",7/18/1992,0071,52.25,Female,760.60,56
634,"Connelly, Columbus A",2/14/1970,3726,4.67,Female,961.02,46
635,"Rippin, Matilde H",11/7/1960,0276,651.48,Male,119.46,41
636,"Gleason, Colten C",4/3/1961,0621,79.95,Female,41.65,65
637,"Johns, Herminio J",5/22/1956,2686,994.89,Male,10.23,40
638,"Murray, Johnnie K",9/3/1950,5728,915.47,Female,277.72,40
639,"Robel, Ari T",4/24/1989,3619,675.24,Female,116.02,43
640,"Konopelski, Titus V",9/25/1977,6227,669.20,Male,960.43,78
641,"Crooks, Malika L",1/15/1958,8484,739.72,Male,845.57,63
642,"Daugherty, Caroline F",12/5/1996,1599,566.23,Female,261.65,79
643,"Batz, Horace X",1/13/1950,1404,426.72,Male,844.28,97
644,"Volkman, Leopold U",6/2/1956,3662,723.84,Female,728.08,71
645,"Gibson, Patience R",8/6/1997,9561,230.18,Female,974.97,39
646,"Langworth, June B",12/4/1970,3791,69.91,Male,26.92,58
647,"Hagenes, Roslyn P",7/25/1959,0935,351.53,Male,433.43,7
648,"Hodkiewicz, Henry Y",5/31/1974,2196,462.21,Male,681.86,98
649,"Cummings, Cortez B",3/6/1995,0403,228.58,Male,210.49,3
650,"Homenick, Adolphus X",4/7/1986,6784,507.82,Male,808.96,64
651,"Feil, Angelita W",9/14/1975,0688,763.78,Male,714.74,24
652,"Schowalter, Ulises V",10/11/1951,0512,915.72,Female,906.72,92
653,"Rippin, Aditya H",8/27/1958,7257,904.61,Male,269.99,57
654,"Russel, Vern L",10/2/1997,1844,650.31,Female,512.14,31
655,"Baumbach, Sean F",5/28/1976,2196,668.00,Male,919.42,62
656,"Bashirian, Isadore R",3/23/1988,8964,190.26,Female,770.46,74
657,"Walker, Janiya Q",3/4/1954,9969,677.66,Male,544.39,99
658,"Kessler, Krystel U",2/15/1960,2102,20.22,Female,592.01,68
659,"Beatty, Irma Y",6/17/1954,4854,604.78,Male,742.54,77
660,"O'Conner, Kiley D",11/18/1955,7193,538.20,Male,819.91,17
661,"Howe, Julius W",8/5/1960,0600,876.31,Female,510.05,19
662,"Nolan, Ramon Z",2/22/1980,7745,298.79,Female,900.71,91
663,"Gutmann, Leora Y",8/29/1954,3043,804.34,Female,914.38,63
664,"Jacobi, Christopher T",11/30/1968,1695,813.41,Male,47.82,10
665,"Reichel, Gabriella A",1/20/1984,1842,225.00,Male,74.35,82
666,"Christiansen, Benjamin R",3/4/1963,7663,730.90,Female,435.01,66
667,"Murray, Therese S",8/31/1968,3319,284.95,Female,141.66,46
668,"Hodkiewicz, Jaleel P",2/15/1995,6675,580.18,Male,431.13,77
669,"Wolff, Gabrielle K",5/9/1981,8740,824.92,Male,841.24,10
670,"Leannon, Aracely U",10/29/1993,2244,658.66,Male,888.66,56
671,"Hudson, Craig J",4/12/1956,8900,468.37,Female,701.78,24
672,"Hermiston, Dylan N",8/27/1976,2272,439.44,Female,798.21,14
673,"Sanford, Pete R",9/5/1984,1882,374.76,Male,744.05,94
674,"Predovic, Jerod J",8/12/1989,0312,221.60,Female,898.77,9
675,"Considine, Ignatius U",8/11/1953,3864,944.46,Female,165.97,58
676,"Heidenreich, Tony H",9/7/1950,1038,357.48,Male,139.49,29
677,"Jaskolski, Fletcher Q",4/11/1990,0960,639.05,Female,761.47,81
678,"Cummings, Della F",9/25/1968,0002,736.16,Male,554.89,83
679,"Hettinger, Laurence U",5/9/1983,3192,115.84,Female,723.71,60
680,"Sauer, Darren B",1/30/1966,3041,10.17,Male,722.39,41
681,"Hand, Guy J",11/30/1962,8205,885.74,Female,463.36,3
682,"Douglas, Brisa G",7/16/1961,6537,727.46,Male,661.29,39
683,"Shields, Freeda D",9/5/1997,6533,180.50,Male,321.86,10
684,"McKenzie, Aron J",9/16/1983,2187,818.68,Male,520.90,20
685,"Doyle, Maudie F",5/15/1966,2815,792.74,Male,547.98,35
686,"Johns, Garrick W",1/13/1963,9839,282.16,Male,239.91,79
687,"Daugherty, Alexandria Q",8/7/1957,1863,77.59,Male,628.54,70
688,"Kautzer, Catalina T",11/19/1982,6821,837.69,Male,939.75,21
689,"MacGyver, Axel I",8/22/1982,7026,980.35,Male,780.84,44
690,"Abbott, Glennie H",8/20/1999,7861,316.15,Female,576.59,98
691,"Mitchell, Judge K",11/15/1965,2952,718.60,Male,772.53,56
692,"Block, Luis F",3/7/1952,7273,771.81,Male,550.37,71
693,"Hagenes, Meghan M",1/1/1978,2796,764.44,Female,144.48,58
694,"Koss, Pablo T",9/14/1988,2640,899.30,Male,3.62,29
695,"Beatty, Kaden Z",2/2/1985,9529,822.38,Male,762.03,33
696,"Kuvalis, Zachariah H",2/10/1987,4018,932.63,Female,460.52,88
697,"Powlowski, Eva K",6/15/1994,9607,132.50,Female,527.17,67
698,"Zemlak, Jaycee D",7/21/1981,3245,208.31,Female,230.84,50
699,"Denesik, Adriana V",5/24/1951,3244,423.99,Male,405.11,16
700,"Stokes, Genevieve Y",10/20/1994,2275,49.09,Female,129.82,94
701,"Keebler, Lloyd P",10/25/1998,4212,772.11,Female,143.18,36
702,"Bosco, Erick O",5/29/1990,0375,5.92,Female,366.41,40
703,"Simonis, Morton F",7/24/1985,5831,163.09,Female,223.86,57
704,"Dooley, Nathanael A",9/28/1981,0733,947.26,Female,508.94,14
705,"Haag, Heath H",6/27/1968,9655,651.04,Female,893.76,8
706,"Runolfsson, Boyd G",5/12/1968,2372,593.77,Male,407.87,52
707,"Bradtke, Dora F",5/23/1974,1363,222.64,Female,192.14,58
708,"Zieme, Hassan U",1/21/1998,1870,416.43,Female,782.57,27
709,"Effertz, Sylvia I",4/27/1995,1234,424.80,Male,578.85,64
710,"McKenzie, Newell U",4/10/1975,6459,831.45,Female,705.87,7
711,"Yundt, Destany R",2/24/1953,3137,488.20,Male,720.77,48
712,"Kertzmann, Noble J",3/27/1990,9508,242.80,Female,950.69,54
713,"McCullough, Emelia O",9/23/1956,5603,459.91,Male,99.68,64
714,"Orn, Rory J",10/15/1986,4206,124.49,Female,406.67,56
715,"Schneider, Beth B",9/18/1980,6918,37.05,Male,109.75,49
716,"Hettinger, Manuela M",2/17/1996,3625,697.90,Male,855.21,32
717,"Metz, Jimmy M",7/6/1958,7880,777.06,Female,582.32,74
718,"Hudson, Lacey Q",4/7/1976,1641,10.62,Female,463.09,13
719,"Kovacek, Jamil F",10/21/1988,8349,410.68,Female,391.90,6
720,"Pacocha, Clay C",11/8/1986,5092,260.83,Female,283.82,84
721,"McClure, Kelly T",1/25/1982,6951,308.80,Male,521.40,67
722,"Schmidt, Jaren L",5/22/1983,7448,677.67,Female,660.61,83
723,"Medhurst, Taylor J",7/17/1978,7197,361.02,Female,897.41,78
724,"Medhurst, Myra E",5/12/1990,4047,443.59,Male,342.15,20
725,"King, Layne I",3/14/1968,4207,850.94,Female,819.88,15
726,"Hermiston, Gloria B",10/23/1973,0375,670.41,Male,164.18,13
727,"MacGyver, Jon C",5/28/1985,4742,667.44,Female,271.17,49
728,"Russel, Aileen P",10/14/1998,1227,445.63,Female,255.78,80
729,"Lesch, Freddy T",7/13/1974,7033,950.65,Female,393.48,29
730,"Treutel, Bertram M",8/28/1950,8856,399.76,Female,56.86,70
731,"Beier, Neva H",4/16/1967,4665,983.00,Female,676.04,96
732,"Schneider, Alyson O",3/25/1986,5889,944.57,Male,657.04,18
733,"Sanford, Makayla A",7/6/1989,8591,963.76,Male,880.24,80
734,"Cartwright, Humberto T",7/29/1981,8107,820.69,Female,581.46,77
